SIFT_0,SIFT_1,SIFT_2,SIFT_3,SIFT_4,SIFT_5,SIFT_6,SIFT_7,SIFT_8,SIFT_9,SIFT_10,SIFT_11,SIFT_12,SIFT_13,SIFT_14,SIFT_15,SIFT_16,SIFT_17,SIFT_18,SIFT_19,SIFT_20,SIFT_21,SIFT_22,SIFT_23,SIFT_24,SIFT_25,SIFT_26,SIFT_27,SIFT_28,SIFT_29,SIFT_30,SIFT_31,SIFT_32,SIFT_33,SIFT_34,SIFT_35,SIFT_36,SIFT_37,SIFT_38,SIFT_39,SIFT_40,SIFT_41,SIFT_42,SIFT_43,SIFT_44,SIFT_45,SIFT_46,SIFT_47,SIFT_48,SIFT_49,SIFT_50,SIFT_51,SIFT_52,SIFT_53,SIFT_54,SIFT_55,SIFT_56,SIFT_57,SIFT_58,SIFT_59,SIFT_60,SIFT_61,SIFT_62,SIFT_63,SIFT_64,SIFT_65,SIFT_66,SIFT_67,SIFT_68,SIFT_69,SIFT_70,SIFT_71,SIFT_72,SIFT_73,SIFT_74,SIFT_75,SIFT_76,SIFT_77,SIFT_78,SIFT_79,SIFT_80,SIFT_81,SIFT_82,SIFT_83,SIFT_84,SIFT_85,SIFT_86,SIFT_87,SIFT_88,SIFT_89,SIFT_90,SIFT_91,SIFT_92,SIFT_93,SIFT_94,SIFT_95,SIFT_96,SIFT_97,SIFT_98,SIFT_99,SIFT_100,SIFT_101,SIFT_102,SIFT_103,SIFT_104,SIFT_105,SIFT_106,SIFT_107,SIFT_108,SIFT_109,SIFT_110,SIFT_111,SIFT_112,SIFT_113,SIFT_114,SIFT_115,SIFT_116,SIFT_117,SIFT_118,SIFT_119,SIFT_120,SIFT_121,SIFT_122,SIFT_123,SIFT_124,SIFT_125,SIFT_126,SIFT_127,Label
24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,143.0,2.0,0.0,1.0,17.0,0.0,0.0,7.0,34.0,1.0,0.0,2.0,143.0,1.0,0.0,1.0,143.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,143.0,5.0,0.0,1.0,23.0,5.0,2.0,46.0,31.0,1.0,0.0,2.0,143.0,13.0,2.0,9.0,143.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,143.0,48.0,2.0,5.0,23.0,1.0,0.0,5.0,31.0,10.0,3.0,16.0,143.0,2.0,0.0,1.0,143.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,15.0,0.0,1.0,15.0,0.0,0.0,0.0,31.0,4.0,0.0,3.0,143.0,7.0,0.0,1.0,143.0,4.0,0.0,0.0,17.0,2.0,0.0,1.0,paints
14.0,2.0,0.0,2.0,143.0,5.0,0.0,0.0,139.0,10.0,0.0,1.0,32.0,3.0,0.0,2.0,15.0,1.0,0.0,0.0,143.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,1.0,20.0,0.0,0.0,0.0,143.0,3.0,0.0,0.0,143.0,2.0,0.0,1.0,33.0,9.0,2.0,16.0,24.0,1.0,0.0,3.0,143.0,47.0,2.0,5.0,0.0,0.0,0.0,1.0,40.0,7.0,0.0,0.0,21.0,0.0,0.0,1.0,143.0,1.0,0.0,0.0,143.0,13.0,2.0,8.0,31.0,1.0,0.0,3.0,25.0,5.0,2.0,43.0,143.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,40.0,2.0,0.0,0.0,17.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,143.0,1.0,0.0,2.0,32.0,1.0,0.0,2.0,18.0,1.0,0.0,10.0,143.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,paints
23.0,4.0,0.0,2.0,142.0,7.0,0.0,0.0,138.0,12.0,0.0,1.0,46.0,4.0,1.0,2.0,7.0,0.0,0.0,0.0,142.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,33.0,0.0,0.0,0.0,142.0,5.0,0.0,1.0,142.0,2.0,0.0,1.0,47.0,15.0,2.0,18.0,12.0,1.0,0.0,3.0,142.0,48.0,1.0,4.0,0.0,0.0,0.0,1.0,36.0,5.0,0.0,0.0,34.0,0.0,0.0,0.0,142.0,2.0,0.0,0.0,142.0,15.0,2.0,13.0,45.0,2.0,0.0,4.0,14.0,4.0,1.0,42.0,142.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,37.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,142.0,1.0,0.0,0.0,142.0,2.0,0.0,3.0,46.0,1.0,0.0,1.0,10.0,0.0,0.0,9.0,142.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,paints
23.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,65.0,4.0,3.0,0.0,0.0,0.0,0.0,133.0,63.0,3.0,7.0,2.0,0.0,0.0,1.0,133.0,8.0,9.0,19.0,1.0,0.0,0.0,12.0,78.0,60.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,133.0,18.0,5.0,5.0,0.0,0.0,0.0,127.0,93.0,22.0,73.0,74.0,0.0,0.0,0.0,81.0,62.0,31.0,47.0,11.0,0.0,0.0,0.0,18.0,59.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,113.0,22.0,25.0,0.0,0.0,0.0,4.0,113.0,61.0,67.0,123.0,0.0,0.0,0.0,3.0,133.0,22.0,7.0,5.0,1.0,0.0,0.0,22.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,68.0,9.0,10.0,1.0,0.0,0.0,0.0,119.0,55.0,15.0,32.0,2.0,0.0,0.0,0.0,133.0,49.0,1.0,3.0,1.0,0.0,0.0,0.0,paints
18.0,3.0,0.0,1.0,142.0,6.0,0.0,0.0,112.0,11.0,0.0,1.0,38.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0,141.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,142.0,2.0,0.0,1.0,142.0,2.0,0.0,1.0,40.0,12.0,1.0,19.0,11.0,0.0,0.0,3.0,142.0,43.0,1.0,4.0,0.0,0.0,0.0,0.0,75.0,8.0,0.0,0.0,28.0,1.0,0.0,2.0,142.0,0.0,0.0,0.0,142.0,15.0,1.0,10.0,39.0,1.0,0.0,3.0,11.0,4.0,1.0,37.0,142.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,74.0,4.0,0.0,0.0,22.0,0.0,0.0,2.0,142.0,0.0,0.0,0.0,130.0,2.0,0.0,2.0,39.0,0.0,0.0,2.0,8.0,0.0,0.0,10.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,2.0,0.0,0.0,paints
17.0,3.0,0.0,1.0,141.0,6.0,0.0,0.0,112.0,11.0,0.0,1.0,36.0,3.0,0.0,3.0,7.0,1.0,0.0,0.0,128.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,4.0,0.0,1.0,26.0,0.0,0.0,0.0,141.0,2.0,0.0,1.0,141.0,2.0,0.0,1.0,37.0,11.0,0.0,18.0,12.0,0.0,0.0,3.0,141.0,43.0,0.0,5.0,0.0,0.0,0.0,0.0,95.0,8.0,0.0,0.0,27.0,0.0,0.0,2.0,141.0,0.0,0.0,0.0,141.0,13.0,1.0,9.0,37.0,1.0,0.0,2.0,12.0,4.0,0.0,36.0,141.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,97.0,3.0,0.0,0.0,21.0,0.0,0.0,2.0,141.0,0.0,0.0,0.0,130.0,2.0,0.0,2.0,36.0,0.0,0.0,1.0,9.0,1.0,0.0,10.0,132.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,70.0,2.0,0.0,0.0,paints
16.0,3.0,0.0,2.0,137.0,5.0,0.0,0.0,111.0,12.0,0.0,1.0,32.0,3.0,0.0,3.0,9.0,1.0,0.0,0.0,108.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,97.0,5.0,0.0,1.0,24.0,0.0,0.0,0.0,137.0,2.0,0.0,1.0,137.0,2.0,0.0,1.0,33.0,11.0,0.0,18.0,13.0,0.0,0.0,2.0,131.0,41.0,1.0,5.0,1.0,0.0,0.0,0.0,129.0,8.0,1.0,1.0,26.0,1.0,0.0,2.0,137.0,0.0,0.0,0.0,137.0,15.0,0.0,9.0,32.0,1.0,0.0,2.0,14.0,5.0,0.0,34.0,131.0,6.0,0.0,0.0,1.0,1.0,0.0,3.0,129.0,5.0,0.0,0.0,20.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,128.0,2.0,0.0,2.0,32.0,0.0,0.0,2.0,12.0,1.0,0.0,10.0,110.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,98.0,3.0,0.0,0.0,paints
29.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,132.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,142.0,6.0,0.0,5.0,32.0,0.0,0.0,10.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,142.0,6.0,0.0,0.0,0.0,0.0,1.0,41.0,129.0,2.0,0.0,0.0,0.0,0.0,6.0,60.0,142.0,0.0,0.0,2.0,53.0,0.0,0.0,30.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,142.0,37.0,0.0,0.0,0.0,0.0,0.0,7.0,142.0,45.0,0.0,0.0,0.0,0.0,1.0,14.0,142.0,1.0,0.0,1.0,63.0,1.0,0.0,27.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,142.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,142.0,1.0,0.0,1.0,57.0,1.0,0.0,18.0,paints
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,9.0,0.0,0.0,2.0,29.0,51.0,67.0,24.0,7.0,0.0,0.0,20.0,60.0,45.0,57.0,3.0,0.0,2.0,33.0,66.0,42.0,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,123.0,8.0,0.0,2.0,8.0,20.0,59.0,123.0,115.0,8.0,1.0,16.0,90.0,123.0,107.0,96.0,123.0,11.0,1.0,10.0,123.0,75.0,19.0,61.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,123.0,47.0,10.0,24.0,15.0,3.0,2.0,50.0,104.0,42.0,12.0,102.0,123.0,20.0,6.0,12.0,118.0,60.0,19.0,78.0,123.0,12.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,6.0,4.0,7.0,3.0,0.0,1.0,18.0,13.0,4.0,4.0,17.0,29.0,6.0,4.0,6.0,15.0,3.0,3.0,10.0,20.0,7.0,5.0,7.0,photo_and_face
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,7.0,18.0,122.0,2.0,0.0,0.0,4.0,26.0,80.0,155.0,13.0,0.0,0.0,0.0,77.0,155.0,101.0,32.0,0.0,0.0,0.0,0.0,20.0,34.0,16.0,1.0,42.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,155.0,45.0,0.0,0.0,16.0,15.0,6.0,33.0,86.0,9.0,0.0,0.0,155.0,140.0,7.0,11.0,0.0,0.0,0.0,0.0,83.0,41.0,2.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,155.0,55.0,0.0,0.0,6.0,2.0,0.0,0.0,113.0,18.0,0.0,0.0,155.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,45.0,1.0,0.0,photo_and_face
102.0,77.0,35.0,17.0,3.0,0.0,0.0,13.0,34.0,15.0,30.0,100.0,57.0,2.0,6.0,56.0,17.0,0.0,3.0,35.0,10.0,1.0,11.0,134.0,9.0,0.0,17.0,134.0,0.0,0.0,0.0,61.0,22.0,66.0,44.0,4.0,0.0,0.0,0.0,0.0,134.0,64.0,41.0,22.0,1.0,0.0,0.0,59.0,60.0,11.0,16.0,134.0,13.0,0.0,1.0,68.0,2.0,0.0,15.0,134.0,3.0,0.0,0.0,50.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,131.0,50.0,14.0,0.0,0.0,0.0,2.0,26.0,47.0,71.0,134.0,24.0,0.0,2.0,37.0,12.0,0.0,2.0,34.0,5.0,0.0,4.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,105.0,54.0,20.0,4.0,0.0,0.0,0.0,29.0,51.0,29.0,28.0,42.0,0.0,0.0,0.0,68.0,photo_and_face
24.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,155.0,1.0,0.0,2.0,6.0,0.0,0.0,58.0,109.0,0.0,0.0,78.0,155.0,0.0,0.0,21.0,0.0,0.0,0.0,31.0,110.0,0.0,0.0,0.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,155.0,28.0,7.0,16.0,18.0,0.0,0.0,50.0,75.0,9.0,8.0,137.0,155.0,0.0,0.0,9.0,0.0,0.0,0.0,25.0,84.0,0.0,0.0,0.0,26.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,126.0,154.0,74.0,29.0,5.0,0.0,0.0,2.0,12.0,30.0,78.0,155.0,107.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,photo_and_face
26.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,163.0,1.0,0.0,4.0,14.0,0.0,0.0,63.0,88.0,0.0,0.0,76.0,163.0,0.0,0.0,17.0,0.0,0.0,0.0,20.0,84.0,0.0,0.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,163.0,31.0,6.0,21.0,33.0,0.0,0.0,47.0,60.0,8.0,6.0,128.0,163.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,61.0,0.0,0.0,0.0,27.0,19.0,1.0,1.0,0.0,0.0,0.0,1.0,119.0,162.0,89.0,37.0,9.0,0.0,0.0,3.0,9.0,24.0,76.0,163.0,113.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,16.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,17.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,photo_and_face
22.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,162.0,0.0,0.0,3.0,11.0,0.0,0.0,66.0,94.0,0.0,0.0,69.0,162.0,0.0,0.0,20.0,0.0,0.0,0.0,22.0,95.0,0.0,0.0,0.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,162.0,40.0,10.0,18.0,27.0,0.0,0.0,52.0,68.0,10.0,10.0,131.0,162.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,72.0,0.0,0.0,0.0,19.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,106.0,162.0,91.0,29.0,6.0,0.0,0.0,2.0,9.0,29.0,92.0,162.0,98.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,photo_and_face
21.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,161.0,0.0,0.0,2.0,9.0,0.0,0.0,66.0,100.0,0.0,0.0,68.0,161.0,0.0,0.0,22.0,0.0,0.0,0.0,24.0,101.0,0.0,0.0,0.0,45.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,161.0,37.0,9.0,16.0,23.0,0.0,0.0,50.0,74.0,10.0,10.0,132.0,161.0,0.0,0.0,9.0,0.0,0.0,0.0,21.0,79.0,0.0,0.0,0.0,21.0,14.0,1.0,1.0,1.0,0.0,0.0,2.0,105.0,157.0,90.0,27.0,5.0,0.0,0.0,3.0,10.0,30.0,96.0,161.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,photo_and_face
18.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,159.0,1.0,0.0,3.0,8.0,0.0,0.0,62.0,105.0,0.0,0.0,75.0,159.0,0.0,0.0,21.0,0.0,0.0,0.0,25.0,99.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,159.0,26.0,6.0,17.0,23.0,0.0,0.0,48.0,78.0,8.0,6.0,131.0,159.0,0.0,0.0,8.0,0.0,0.0,0.0,21.0,74.0,0.0,0.0,0.0,19.0,11.0,1.0,0.0,0.0,0.0,2.0,4.0,127.0,146.0,82.0,29.0,7.0,0.0,0.0,4.0,13.0,29.0,82.0,159.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,24.0,4.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,16.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,photo_and_face
17.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,157.0,1.0,0.0,3.0,7.0,0.0,0.0,60.0,109.0,0.0,0.0,75.0,157.0,0.0,0.0,21.0,0.0,0.0,0.0,28.0,103.0,0.0,0.0,0.0,39.0,3.0,0.0,0.0,0.0,1.0,1.0,8.0,157.0,24.0,5.0,16.0,20.0,0.0,0.0,48.0,81.0,8.0,6.0,133.0,157.0,0.0,0.0,8.0,0.0,0.0,0.0,24.0,79.0,0.0,0.0,0.0,19.0,10.0,2.0,1.0,0.0,0.0,1.0,6.0,126.0,150.0,80.0,28.0,6.0,0.0,0.0,5.0,13.0,30.0,83.0,157.0,114.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,25.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,photo_and_face
76.0,42.0,2.0,0.0,0.0,0.0,0.0,13.0,72.0,84.0,65.0,44.0,0.0,0.0,4.0,57.0,6.0,2.0,34.0,95.0,2.0,1.0,22.0,110.0,26.0,3.0,11.0,59.0,27.0,2.0,10.0,68.0,24.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,115.0,88.0,28.0,5.0,0.0,0.0,2.0,85.0,38.0,17.0,66.0,71.0,6.0,1.0,25.0,115.0,9.0,2.0,18.0,104.0,61.0,5.0,24.0,60.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,115.0,47.0,3.0,0.0,0.0,0.0,7.0,44.0,57.0,115.0,66.0,0.0,0.0,1.0,77.0,72.0,6.0,28.0,45.0,2.0,0.0,4.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,24.0,4.0,0.0,0.0,0.0,0.0,9.0,115.0,40.0,17.0,7.0,0.0,0.0,1.0,115.0,15.0,4.0,17.0,115.0,13.0,0.0,2.0,68.0,photo_and_face
68.0,36.0,0.0,0.0,0.0,0.0,0.0,8.0,89.0,102.0,61.0,28.0,0.0,0.0,5.0,50.0,4.0,3.0,49.0,93.0,1.0,0.0,28.0,88.0,22.0,3.0,13.0,45.0,16.0,2.0,15.0,78.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,86.0,22.0,3.0,0.0,0.0,3.0,87.0,37.0,17.0,66.0,55.0,3.0,1.0,39.0,117.0,4.0,2.0,21.0,110.0,51.0,5.0,26.0,49.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,117.0,41.0,2.0,0.0,0.0,0.0,9.0,39.0,63.0,117.0,60.0,0.0,0.0,3.0,72.0,55.0,6.0,34.0,41.0,1.0,0.0,6.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,29.0,3.0,0.0,0.0,0.0,0.0,16.0,114.0,33.0,16.0,7.0,0.0,0.0,7.0,117.0,11.0,2.0,16.0,113.0,8.0,0.0,5.0,74.0,photo_and_face
17.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,159.0,1.0,0.0,2.0,8.0,0.0,0.0,60.0,107.0,0.0,0.0,67.0,159.0,0.0,0.0,21.0,0.0,0.0,0.0,25.0,103.0,0.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,159.0,23.0,5.0,15.0,20.0,0.0,0.0,48.0,83.0,9.0,6.0,129.0,159.0,0.0,0.0,8.0,0.0,0.0,0.0,23.0,80.0,0.0,0.0,0.0,20.0,13.0,2.0,0.0,0.0,0.0,1.0,7.0,128.0,141.0,85.0,28.0,6.0,0.0,0.0,6.0,14.0,30.0,86.0,159.0,114.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,24.0,2.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,15.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,photo_and_face
15.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,156.0,1.0,0.0,2.0,5.0,0.0,0.0,58.0,118.0,0.0,0.0,72.0,156.0,0.0,0.0,23.0,0.0,0.0,0.0,28.0,110.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,2.0,4.0,6.0,156.0,25.0,5.0,14.0,17.0,0.0,0.0,48.0,89.0,10.0,6.0,136.0,156.0,0.0,0.0,9.0,0.0,0.0,0.0,24.0,82.0,0.0,0.0,0.0,14.0,8.0,1.0,2.0,0.0,2.0,6.0,2.0,125.0,146.0,73.0,26.0,5.0,0.0,0.0,4.0,15.0,34.0,83.0,156.0,112.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,25.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,photo_and_face
27.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,163.0,0.0,0.0,4.0,15.0,0.0,0.0,63.0,83.0,0.0,0.0,76.0,163.0,0.0,0.0,16.0,0.0,0.0,0.0,21.0,83.0,0.0,0.0,0.0,57.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,163.0,27.0,6.0,22.0,35.0,0.0,0.0,49.0,57.0,7.0,5.0,129.0,163.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,61.0,0.0,0.0,0.0,29.0,16.0,1.0,0.0,0.0,1.0,1.0,3.0,128.0,153.0,90.0,41.0,11.0,0.0,0.0,4.0,8.0,22.0,72.0,163.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,photo_and_face
27.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,164.0,0.0,0.0,4.0,16.0,0.0,0.0,61.0,80.0,0.0,0.0,69.0,164.0,0.0,0.0,15.0,0.0,0.0,0.0,18.0,81.0,0.0,0.0,0.0,55.0,2.0,0.0,0.0,0.0,0.0,2.0,11.0,164.0,27.0,6.0,21.0,37.0,0.0,0.0,51.0,56.0,7.0,5.0,121.0,164.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,60.0,0.0,0.0,0.0,25.0,15.0,3.0,0.0,0.0,0.0,2.0,5.0,127.0,152.0,95.0,40.0,11.0,0.0,0.0,4.0,9.0,22.0,75.0,164.0,123.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,19.0,1.0,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,17.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,6.0,photo_and_face
68.0,36.0,1.0,0.0,0.0,0.0,0.0,10.0,84.0,96.0,60.0,31.0,0.0,0.0,5.0,53.0,4.0,3.0,45.0,91.0,1.0,0.0,26.0,94.0,23.0,3.0,13.0,46.0,19.0,3.0,15.0,76.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,85.0,23.0,3.0,0.0,0.0,3.0,86.0,39.0,17.0,67.0,56.0,4.0,1.0,35.0,117.0,5.0,2.0,21.0,109.0,57.0,6.0,26.0,54.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,117.0,41.0,2.0,0.0,0.0,0.0,9.0,41.0,63.0,117.0,59.0,0.0,0.0,1.0,72.0,61.0,6.0,33.0,43.0,1.0,0.0,5.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,27.0,3.0,0.0,0.0,0.0,0.0,14.0,117.0,34.0,16.0,7.0,0.0,0.0,3.0,117.0,15.0,3.0,17.0,117.0,7.0,0.0,2.0,75.0,photo_and_face
17.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,160.0,1.0,0.0,2.0,7.0,0.0,0.0,55.0,111.0,0.0,0.0,66.0,160.0,0.0,0.0,20.0,0.0,0.0,0.0,23.0,102.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,160.0,24.0,5.0,14.0,20.0,0.0,0.0,47.0,86.0,10.0,5.0,122.0,160.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,16.0,11.0,3.0,0.0,0.0,0.0,2.0,6.0,126.0,146.0,80.0,26.0,6.0,0.0,0.0,6.0,15.0,34.0,87.0,160.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,2.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,19.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,photo_and_face
